postcode_sector,relative_area,population_density,multiple_deprivation_index,income_deprivation_index,employment_deprivation_index,crime_deprivation_index,rural_urban,distance_to_station,never_worked,region
AB554,188982.33999999997,12.58876404494383,16.74800000000003,0.10500000000000023,0.09100000000000012,-0.02800000000000002,Remote rural area,15.659836179775288,Average,Scotland
AB555,94909.78000000001,20.60585106382977,16.748000000000037,0.10500000000000033,0.09099999999999982,-0.027999999999999917,Remote small town,2.382813834574468,Average,Scotland
AB556,226212.00999999995,2.11586206896552,16.748000000000033,0.1050000000000003,0.0909999999999998,-0.028000000000000014,Accessible rural area,4.895210572413793,Average,Scotland
AB561,3535.8600000000033,32.90034482758628,16.74799999999997,0.10500000000000037,0.09100000000000026,-0.027999999999999813,Accessible small town,13.773046206896545,Average,Scotland
AB564,73500.89999999989,22.07627906976744,16.74800000000004,0.10500000000000034,0.09099999999999997,-0.027999999999999876,Remote rural area,16.62084186046511,Average,Scotland
AB565,116013.45999999999,5.422480620155041,16.748000000000033,0.10500000000000029,0.09099999999999987,-0.02800000000000002,Accessible rural area,11.634771085271314,Average,Scotland
AB998,56.67,5.2,16.748,0.105,0.09100000000000001,-0.027999999999999997,Large urban area,3.6076099999999998,Average,Scotland
AL100,2019.2900000000009,55.873529411764714,19.329689075630228,0.14890756302521024,0.10709243697479015,0.33841596638655363,Urban city and town,1.008774487394958,Average,East of England
AL101,194.60999999999996,26.08947368421053,29.07600000000001,0.19799999999999998,0.15799999999999997,0.547,Urban city and town,0.7340579473684209,Average,East of England
AL108,2617.0799999999986,57.84777327935225,17.180526315789482,0.12354655870445361,0.08183805668016181,0.1270931174089064,Urban city and town,1.2896079493927122,Average,East of England
AL109,12625.26999999999,45.46666666666668,12.42430465949826,0.07392831541218631,0.05041218637992827,-0.36602150537634387,Urban city and town,2.07679335125448,Average,East of England
AL11,2765.540000000007,52.321578947368444,7.8357894736841995,0.06015263157894745,0.05667368421052634,-0.2957052631578949,Urban city and town,0.889901868421052,Average,East of England
AL12,2729.480000000003,36.3662790697674,12.23577906976741,0.11481976744186036,0.08216279069767451,-0.3538197674418606,Urban city and town,0.7514441645348834,Average,East of England
AL13,2216.4900000000002,48.45279999999991,11.794904000000004,0.09238400000000005,0.07513999999999982,0.038980000000000195,Urban city and town,0.5554165679999998,Average,East of England
AL14,2229.5299999999997,46.768103448275866,3.8565862068965546,0.03433189655172402,0.038418103448275856,-0.6578146551724149,Urban city and town,1.2143503965517242,Average,East of England
AL15,1741.489999999998,63.933057851239646,10.638822314049602,0.10540082644628063,0.08230578512396691,-0.701830578512397,Urban city and town,1.1473907404958679,Average,East of England
AL19,881.3500000000003,38.71683168316838,8.083683168316833,0.0730792079207921,0.0580792079207921,-0.9864158415841593,Urban city and town,1.511822633663367,Average,East of England
AL21,13712.060000000027,32.23212851405618,10.837076305220863,0.09571084337349413,0.07244578313253013,-0.6873253012048179,Urban city and town,2.9210215662650603,Average,East of England
AL22,12774.740000000007,24.786602870813365,10.261856459330135,0.08101913875598082,0.07899521531100466,-0.2839856459330146,Urban city and town,0.6062330765550238,Average,East of England
AL23,25150.64999999992,24.315325670498083,6.192298850574697,0.05454406130268197,0.05572796934865882,-0.6526781609195386,Urban city and town,1.0707542659003833,Average,East of England
AL34,4003.759999999996,35.07405405405408,4.201416216216223,0.02594054054054048,0.03358378378378379,-0.5103783783783775,Urban city and town,1.0720261513513516,Average,East of England
AL35,3558.199999999999,55.059307359307326,9.702692640692632,0.08364935064935076,0.07352813852813861,-0.3074199134199127,Urban city and town,1.3508742467532475,Average,East of England
AL36,55449.889999999985,23.877499999999973,11.33471250000002,0.09719375000000005,0.0750937500000001,-0.30162499999999975,Urban city and town,2.6182722500000013,Average,East of England
AL37,37316.790000000045,23.417582417582427,8.522697802197776,0.07103296703296709,0.05209340659340661,-0.6424340659340668,Rural town and fringe,3.9456334065934073,Average,East of England
AL38,53246.41999999997,19.849468085106377,7.942723404255293,0.06211702127659566,0.04555851063829779,-0.3154680851063826,Rural town and fringe,6.101998776595744,Average,East of England
AL40,18786.780000000028,28.767148014440387,9.649743682310495,0.07575090252707567,0.07497833935018068,-0.5087545126353794,Urban city and town,2.562514945848378,Average,East of England
AL48,43837.60999999992,18.457416267942584,7.955999999999996,0.07155023923444964,0.043564593301435334,-0.6904928229665087,Rural town and fringe,3.8471921531100484,Average,East of England
AL49,20358.58000000012,37.78169014084508,6.365394366197173,0.057841549295774695,0.05680281690140848,-1.0029330985915468,Urban city and town,2.8445240845070425,Average,East of England
AL51,5417.189999999997,40.090000000000025,3.6008684210526374,0.03844736842105259,0.031631578947368344,-0.9804368421052629,Urban city and town,1.3924976736842098,Average,East of England
AL52,16696.349999999944,17.046913580246933,3.654086419753094,0.03089300411522633,0.0273168724279835,-0.7152098765432103,Urban city and town,1.194831078189301,Average,East of England
AL53,26265.099999999984,28.767375886524835,2.696092198581554,0.02049645390070924,0.021248226950354575,-1.7272978723404295,Urban city and town,2.384930921985815,Average,East of England
AL54,3657.7899999999986,37.22204081632651,4.799518367346939,0.04932244897959179,0.041612244897959255,-0.5793265306122429,Urban city and town,1.0127474126530613,Average,East of England
AL55,21781.560000000027,39.90090090090091,6.217040540540557,0.0563918918918918,0.04963963963963974,-0.7088738738738756,Urban city and town,1.100334704504504,Average,East of England
AL59,141.98999999999995,44.578947368421034,4.701999999999999,0.05600000000000003,0.041,-1.4529999999999996,Urban city and town,1.7866699999999998,Average,East of England
AL60,22987.089999999942,9.739622641509445,4.54040377358491,0.03609056603773579,0.040622641509434,-0.9935132075471694,Urban city and town,1.7905724000000007,Average,East of England
AL69,34892.47000000002,14.349999999999985,9.247050420168058,0.07795378151260536,0.0664285714285714,-0.43959243697478956,Urban city and town,2.169982970588235,Average,East of England
AL71,5506.820000000001,30.951869158878484,18.334761682242963,0.14708411214953293,0.13008878504672916,-0.7846588785046721,Urban city and town,1.1712975981308416,Average,East of England
AL72,1584.6799999999994,51.370414201183465,14.24433136094672,0.11315976331360929,0.09621301775147947,-0.5192189349112426,Urban city and town,2.293421343195267,Average,East of England
AL73,3069.6499999999983,52.4131004366812,22.833126637554543,0.1812270742358078,0.14477729257641922,0.007606986899563284,Urban city and town,1.2077386986899568,Average,East of England
AL74,7234.920000000008,46.40711297071134,13.802179916317957,0.1152384937238497,0.08987866108786599,-0.35135146443514803,Urban city and town,1.9407727907949783,Average,East of England
AL79,2453.4700000000003,11.927272727272731,30.901909090909115,0.24381818181818185,0.22736363636363632,-0.3220000000000002,Urban city and town,0.6651914318181814,High,East of England
AL86,3666.049999999998,28.12522935779818,11.034155963302766,0.09829357798165136,0.08082110091743086,-0.3119266055045863,Urban city and town,0.7725339201834862,Average,East of England
AL87,16457.1,25.174757281553394,7.136412621359227,0.06833009708737844,0.058519417475728114,-0.741728155339806,Urban city and town,1.2524183009708745,Average,East of England
AL95,40955.98999999998,14.37559055118108,13.081669291338567,0.10414960629921266,0.07240944881889759,-0.4209921259842527,Urban city and town,0.8748492515748028,Average,East of England
AL96,62934.239999999976,2.8625000000000007,14.725696428571425,0.10299107142857158,0.06508928571428567,-0.3641160714285713,Rural hamlet and isolated dwellings,3.048644571428572,Average,East of England
AL97,17060.17,19.034031413612553,8.163246073298412,0.06606806282722505,0.05034031413612569,-0.5570261780104716,Urban city and town,0.7621162235602096,Average,East of England
B100,1863.8300000000002,70.55753424657524,62.56702739726021,0.40228082191780806,0.2939109589041099,1.0449452054794535,Urban major conurbation,0.7489634109589041,High,West Midlands
B109,902.5500000000013,114.1958579881658,51.780455621301705,0.3382426035502966,0.2349940828402367,0.4430650887573965,Urban major conurbation,1.2559166331360945,High,West Midlands
B11,853.1499999999997,117.44351851851845,37.93991666666667,0.13937962962962971,0.12669444444444455,1.0905925925925946,Urban major conurbation,0.45170437037037053,Average,West Midlands
B111,1712.7000000000003,102.8724719101124,65.57463483146063,0.42110674157303274,0.29713483146067393,0.9054213483146064,Urban major conurbation,0.8723701179775281,High,West Midlands
B112,2230.629999999999,44.837500000000006,45.99261538461538,0.2830288461538463,0.20549038461538463,0.23275961538461537,Urban major conurbation,0.5890092596153846,High,West Midlands
B113,1168.5399999999997,90.176,43.27923428571437,0.28587428571428597,0.1946171428571429,0.3115714285714288,Urban major conurbation,0.8094739142857145,High,West Midlands
B114,741.760000000001,115.11398601398594,45.57151048951053,0.30695104895104897,0.20980419580419554,0.3164335664335669,Urban major conurbation,1.367515300699301,High,West Midlands
B119,190.47000000000003,14.799999999999999,42.03300000000001,0.21700000000000003,0.19500000000000003,0.3570000000000001,Urban major conurbation,0.366657,Average,West Midlands
B12,746.8599999999996,62.004081632653055,38.26885714285709,0.21103061224489805,0.1529795918367347,0.6893571428571417,Urban major conurbation,0.770038510204082,Average,West Midlands
B120,2693.350000000005,78.43825503355708,59.077946308724755,0.36920134228187845,0.2535167785234899,1.3626241610738266,Urban major conurbation,1.2272246040268462,High,West Midlands
B128,817.9299999999998,117.68313253012057,61.429337349397635,0.4126746987951806,0.28290963855421747,0.4761686746987954,Urban major conurbation,1.558591909638554,High,West Midlands
B129,1004.6200000000001,87.0127659574468,57.86100709219862,0.38063120567375797,0.28140425531914837,0.5613971631205674,Urban major conurbation,1.9444096524822685,High,West Midlands
B13,515.6999999999997,65.5144927536232,26.436014492753596,0.11336231884057968,0.08542028985507248,0.11884057971014492,Urban major conurbation,0.5884641594202897,Average,West Midlands
B130,1969.8999999999996,51.976470588235316,34.409176470588186,0.24108597285067843,0.18188235294117613,0.47507692307692406,Urban major conurbation,1.4256586018099549,Average,West Midlands
B133,163.43999999999994,41.349999999999994,13.048,0.084,0.08199999999999999,-0.024000000000000004,Urban major conurbation,2.3946231250000007,Average,West Midlands
B138,1958.1900000000003,39.823376623376625,31.632344155844144,0.19136363636363699,0.1711948051948047,0.7010519480519469,Urban major conurbation,2.4355149350649348,Average,West Midlands
B139,1987.4799999999984,63.78333333333325,28.731596296296164,0.18651111111111066,0.14573703703703683,0.46017777777777896,Urban major conurbation,1.9710210296296302,Average,West Midlands
B144,1582.9900000000014,53.39238095238092,35.560623809523804,0.22425238095238129,0.17574285714285715,0.5818619047619042,Urban major conurbation,1.5624572142857143,Average,West Midlands
B145,1453.6200000000015,58.10762331838568,46.980206278026955,0.3264260089686108,0.2553587443946191,0.6507578475336327,Urban major conurbation,2.4243785650224208,High,West Midlands
B146,1310.5800000000006,53.56630434782609,27.34170652173909,0.18770652173913058,0.14864673913043466,0.18102173913043482,Urban major conurbation,1.793700543478261,Average,West Midlands
B147,984.1799999999993,62.58385093167695,24.698248447204914,0.14939130434782616,0.12024223602484489,0.6969565217391309,Urban major conurbation,2.273000000000002,Average,West Midlands
B151,1046.9000000000003,49.49506172839508,38.576345679012334,0.20859259259259222,0.1762098765432099,0.9034814814814822,Urban major conurbation,0.38182190493827145,Average,West Midlands
B152,5371.57,49.44976958525346,28.654654377880238,0.16108294930875539,0.10703686635944651,0.1914884792626742,Urban major conurbation,0.6367265161290323,Average,West Midlands
B153,3729.57,24.660843373493968,11.472379518072295,0.038891566265060316,0.0370301204819277,0.09815662650602408,Urban major conurbation,1.4473278734939758,Average,West Midlands
B160,1310.2500000000007,79.62617449664434,39.390409395973116,0.23459060402684553,0.17858389261744964,0.9335503355704693,Urban major conurbation,1.9609538926174506,High,West Midlands
B166,382.74,22.086666666666652,72.04799999999999,0.46199999999999986,0.34299999999999997,0.37199999999999994,Urban major conurbation,1.2004380000000008,High,West Midlands
B168,1061.0700000000002,100.7273885350317,50.455242038216554,0.3025732484076437,0.21117834394904458,0.7677133757961786,Urban major conurbation,0.8927406496815288,High,West Midlands
B169,901.3600000000004,69.56642857142857,32.07000714285717,0.17419285714285743,0.14283571428571415,0.7829785714285705,Urban major conurbation,1.8293698571428576,Average,West Midlands
B170,1458.2300000000012,54.38102564102566,26.628558974358977,0.16571794871794868,0.12042051282051278,0.24765641025641028,Urban major conurbation,1.314800743589744,Average,West Midlands
B178,1722.5100000000011,42.857647058823524,21.623088235294162,0.12721764705882335,0.10642352941176456,0.5441588235294122,Urban major conurbation,2.5519154705882365,Average,West Midlands
B179,1214.7199999999991,53.82074468085099,13.59625531914894,0.08346808510638308,0.06953191489361701,0.1053457446808509,Urban major conurbation,1.7581631382978735,Average,West Midlands
B184,1025.4299999999998,95.28275862068963,52.08070689655174,0.3552672413793109,0.22941379310344812,0.787267241379308,Urban major conurbation,1.8448139655172424,High,West Midlands
B185,1244.3500000000006,50.97118644067797,52.215822033898355,0.34158474576271225,0.2448559322033897,0.667067796610169,Urban major conurbation,1.019763406779661,High,West Midlands
B186,1833.2299999999993,87.19700000000024,27.56158999999998,0.15370000000000006,0.09087999999999993,0.15523000000000006,Urban major conurbation,0.268518601,Average,West Midlands
B187,1027.8000000000002,44.92441860465113,50.803418604651206,0.35732558139534903,0.2452790697674419,0.6472906976744185,Urban major conurbation,0.9542551511627907,High,West Midlands
B189,409.81999999999994,14.705555555555557,24.26100000000001,0.12999999999999995,0.06600000000000003,0.09600000000000003,Urban major conurbation,0.35622833333333337,Average,West Midlands
B191,681.8599999999996,105.28333333333325,58.10800000000003,0.3727569444444447,0.2711111111111109,0.8269305555555548,Urban major conurbation,1.2580947083333338,High,West Midlands
B192,882.3399999999997,78.87169811320767,61.71149685534594,0.4242830188679241,0.30105031446540853,0.6839308176100616,Urban major conurbation,1.2382235157232706,High,West Midlands
B193,3194.190000000006,48.68561643835628,53.94236986301367,0.3567876712328774,0.23421232876712353,0.5762876712328782,Urban major conurbation,0.6141770958904111,Average,West Midlands
B201,1974.4799999999998,49.599218749999984,20.560414062500026,0.1410625,0.10989843750000021,-0.20361718749999996,Urban major conurbation,0.9677283125000006,Average,West Midlands
B202,1467.420000000001,60.11052631578946,36.042710526315766,0.23206842105263145,0.19147368421052585,0.6373210526315782,Urban major conurbation,1.4062499736842107,High,West Midlands
B203,1174.41,95.63864734299504,48.12825603864723,0.331231884057971,0.2436280193236715,0.6712318840579716,Urban major conurbation,0.7678657516908219,High,West Midlands
B210,1098.1800000000005,84.11288343558286,49.995607361963145,0.333049079754601,0.2236134969325152,0.9584723926380345,Urban major conurbation,1.2519950797546011,High,West Midlands
B211,55.29,30.68,54.19199999999999,0.341,0.252,1.5490000000000002,Urban major conurbation,1.2711480000000002,High,West Midlands
B218,1272.129999999999,81.7054054054055,42.70252252252255,0.28738738738738717,0.2076396396396395,0.7068648648648649,Urban major conurbation,1.3716865495495496,High,West Midlands
B219,726.4300000000003,99.34025974025982,48.2199675324676,0.3177857142857139,0.2320064935064935,0.7562597402597413,Urban major conurbation,1.9054370779220788,High,West Midlands
B22,10832.350000000064,9.616393442622893,57.3124098360658,0.36481967213115,0.30849180327868836,-0.12908196721311588,Urban major conurbation,1.2629443081967195,High,West Midlands
B233,72.08999999999999,64.94285714285716,49.541000000000025,0.282,0.2080000000000001,1.2950000000000006,Urban major conurbation,0.38946028571428587,High,West Midlands
B235,2132.3300000000004,55.771475409836064,41.05669508196723,0.2667770491803277,0.2071344262295079,0.4699377049180333,Urban major conurbation,1.3488190983606563,Average,West Midlands
B236,1385.5199999999998,59.748858447488516,45.46937442922364,0.2686986301369855,0.21772146118721417,0.860634703196345,Urban major conurbation,0.591670003196347,High,West Midlands
B237,1891.2400000000018,65.1684782608696,43.5941811594203,0.2720652173913041,0.20729710144927546,0.5147717391304345,Urban major conurbation,1.2136796608695664,High,West Midlands
B24,1872.5400000000006,13.082716049382714,29.57172839506177,0.08955555555555553,0.07797530864197534,0.5084567901234565,Urban major conurbation,0.29343208271604937,Average,West Midlands
B240,2206.8200000000006,49.4577464788733,31.411032863849798,0.19908920187793402,0.16373708920187832,0.25167136150234715,Urban major conurbation,1.6954058309859161,Average,West Midlands
B248,2423.9900000000025,55.96250000000007,50.92227631578954,0.3102697368421053,0.26138157894736835,0.8052828947368429,Urban major conurbation,0.8282447960526312,High,West Midlands
B249,6465.660000000002,46.46300000000005,40.46645999999996,0.2566899999999993,0.19833499999999987,0.4332049999999979,Urban major conurbation,1.2782654050000002,Average,West Midlands
B25,752.6599999999999,28.561111111111114,28.866722222222208,0.0830555555555556,0.07277777777777782,0.5132777777777777,Urban major conurbation,0.3310154444444444,Average,West Midlands
B258,2454.8199999999997,55.469721115537894,43.51698406374504,0.2772629482071719,0.20227490039840665,0.6713426294820695,Urban major conurbation,1.4088956613545813,High,West Midlands
B259,456.5999999999999,18.550000000000004,42.03300000000001,0.21700000000000003,0.19499999999999995,0.35700000000000015,Urban major conurbation,0.3670530000000002,Average,West Midlands
B261,955.3800000000002,59.90440251572324,23.193421383647788,0.1361509433962266,0.10934591194968578,0.38114465408805065,Urban major conurbation,1.6032961194968551,Average,West Midlands
B262,1131.33,58.13131313131296,34.96599494949493,0.21835353535353524,0.16460606060606095,0.6452727272727282,Urban major conurbation,1.4821689040404036,Average,West Midlands
B263,13726.870000000006,42.80339805825236,26.66837864077673,0.16022330097087353,0.13185436893203875,0.21197087378640783,Urban major conurbation,1.7981706699029132,Average,West Midlands
B276,1200.6400000000006,63.71780104712046,33.20541884816756,0.19535602094240886,0.16152356020942454,0.5642094240837698,Urban major conurbation,0.5161496267015708,Average,West Midlands
B277,1522.9399999999998,64.22933884297518,43.18815289256192,0.2780371900826445,0.19009504132231422,0.9809999999999999,Urban major conurbation,0.797659805785124,High,West Midlands
B280,2030.2399999999993,50.120676691729315,19.323067669172943,0.12737593984962386,0.10816165413533829,0.21189849624060164,Urban major conurbation,0.7817786977443613,Average,West Midlands
B281,61.419999999999995,31.8,22.019000000000002,0.161,0.122,0.08699999999999998,Urban major conurbation,0.8796354999999999,High,West Midlands
B288,1133.84,58.17329192546587,30.602062111801217,0.20183850931677055,0.1490621118012419,0.4455590062111803,Urban major conurbation,0.5715399937888199,Average,West Midlands
B289,954.9800000000001,60.302027027027094,26.217668918918918,0.17908108108108137,0.13652027027027033,0.4480067567567565,Urban major conurbation,1.156896945945946,High,West Midlands
B294,1422.4900000000007,43.592857142857156,32.86648051948052,0.22930519480519504,0.17688311688311698,0.48542857142857077,Urban major conurbation,1.9687221428571438,Average,West Midlands
B295,1301.3699999999992,57.894285714285644,43.21359047619048,0.28844761904761906,0.21266190476190502,0.9745142857142849,Urban major conurbation,2.2452539523809523,High,West Midlands
B296,2162.190000000002,75.83464912280704,22.88312280701753,0.10710964912280689,0.07240789473684207,0.3939692982456138,Urban major conurbation,0.7073176285087724,Average,West Midlands
B297,1250.6099999999994,82.49239766081864,20.898333333333355,0.10664912280701772,0.08361403508771918,0.2311169590643275,Urban major conurbation,1.0293918479532163,Average,West Midlands
B299,19.19,24.5,25.601999999999997,0.092,0.055,0.47200000000000003,Urban major conurbation,0.4113,Average,West Midlands
B301,1822.95,42.70046082949308,22.290428571428535,0.145732718894009,0.12829953917050702,0.14202764976958565,Urban major conurbation,0.9891380368663594,Average,West Midlands
B302,1680.479999999999,49.40333333333331,26.322323809523862,0.15845714285714263,0.1267714285714285,0.5371285714285712,Urban major conurbation,0.7316588990476194,Average,West Midlands
B303,2781.129999999997,45.946666666666765,26.252412121212096,0.16999393939393942,0.1391636363636363,0.2744060606060611,Urban major conurbation,1.0713432,Average,West Midlands
B309,46.58,57.975,23.855999999999998,0.134,0.11199999999999999,0.171,Urban major conurbation,0.3521895,Average,West Midlands
B31,509.67000000000013,65.59529411764709,29.6076,0.1085411764705883,0.10868235294117644,0.3960352941176469,Urban major conurbation,0.5044701411764706,Average,West Midlands
B311,2534.64,46.13954545454546,38.49522272727266,0.27012727272727227,0.19695909090909125,0.6775590909090924,Urban major conurbation,1.9553519590909092,High,West Midlands
B312,3548.7799999999934,43.97732342007435,30.32998141263939,0.1935204460966546,0.16059479553903344,0.6016133828996296,Urban major conurbation,0.8720637657992562,Average,West Midlands
B313,1419.3500000000006,56.94099099099092,37.93100450450451,0.2458288288288286,0.19068918918918928,0.867018018018018,Urban major conurbation,0.9748644396396399,['Average' 'High'],West Midlands
B314,2845.78,54.65156950672657,32.94013452914802,0.20830493273542638,0.1692825112107626,0.4483991031390144,Urban major conurbation,0.6873914304932737,Average,West Midlands
B315,3399.419999999999,45.426136363636346,36.892346590909085,0.2493863636363633,0.19151704545454587,0.36186363636363605,Urban major conurbation,1.439993125,Average,West Midlands
B319,70.05000000000001,28.0,23.583000000000002,0.14,0.111,0.751,Urban major conurbation,0.8750701428571429,Average,West Midlands
B32,2317.0099999999975,6.654794520547951,39.32316438356164,0.18663013698630126,0.15942465753424662,0.2771506849315071,Urban major conurbation,0.6143925452054798,Average,West Midlands
B321,1331.2600000000023,50.72941176470585,29.68739411764701,0.19137647058823534,0.15749411764705884,0.6169647058823526,Urban major conurbation,3.0160416470588243,Average,West Midlands
B322,1314.2199999999987,61.5856481481481,36.657481481481554,0.259523148148148,0.18566666666666645,0.3977592592592594,Urban major conurbation,3.051196203703705,High,West Midlands
B323,2280.3899999999994,43.52149122807016,38.04652631578945,0.2564649122807015,0.2105043859649125,0.5495219298245605,Urban major conurbation,3.7193692543859638,High,West Midlands
B324,9707.050000000001,45.00999999999998,40.805066666666676,0.2721666666666663,0.207233333333333,0.39895833333333275,Urban major conurbation,3.9609341666666675,Average,West Midlands
B329,129.03000000000003,48.768421052631574,22.709999999999994,0.17499999999999993,0.11200000000000006,0.3609999999999999,Urban major conurbation,3.0382431578947373,Average,West Midlands
B33,1199.2899999999997,6.304761904761901,29.219976190476185,0.08654761904761903,0.07547619047619052,0.4780238095238096,Urban major conurbation,0.4305031190476191,Average,West Midlands
B330,2827.7300000000014,39.80999999999999,51.29947083333352,0.3256541666666664,0.2522458333333332,0.8081250000000029,Urban major conurbation,1.0496730208333322,High,West Midlands
B333,340.88,15.481818181818182,52.99,0.342,0.26799999999999996,1.2059999999999997,Urban major conurbation,0.5692585454545454,High,West Midlands
B338,1382.409999999999,58.476388888888906,49.45699537037053,0.3016527777777781,0.23686111111111097,0.9312407407407393,Urban major conurbation,0.6430704347222225,High,West Midlands
B339,1798.510000000001,60.168918918918905,52.83788738738733,0.34773873873873856,0.2410000000000003,0.8409009009009001,Urban major conurbation,0.7354462148648649,High,West Midlands
B346,1350.8099999999977,48.84628571428571,43.63685142857136,0.29063428571428584,0.22601142857142828,0.6040171428571433,Urban major conurbation,1.6805269999999999,High,West Midlands
B347,1278.7099999999994,52.5801324503311,50.40540397350983,0.3300993377483446,0.243662251655629,1.0375761589403967,Urban major conurbation,2.077451456953643,High,West Midlands
B356,889.4800000000001,56.715624999999996,44.22525,0.2866484374999999,0.22928124999999988,-0.10338281249999991,Urban major conurbation,2.950962187499999,High,West Midlands
B357,2634.700000000002,55.637414965986366,53.169557823129274,0.3400680272108847,0.2653809523809528,-0.20428571428571443,Urban major conurbation,3.0779759863945566,High,West Midlands
B359,458.65000000000003,4.9,44.225,0.28600000000000003,0.21800000000000003,-0.22399999999999998,Urban major conurbation,3.01118,Average,West Midlands
B360,1604.0500000000027,61.07024390243897,34.364326829268336,0.23508292682926818,0.18679512195121972,0.9194097560975588,Urban major conurbation,2.1040748292682916,High,West Midlands
B368,1773.22,62.97704081632665,44.97180612244893,0.3072091836734694,0.22375510204081694,0.49881122448979465,Urban major conurbation,2.1189616836734704,High,West Midlands
B369,1476.6499999999994,51.231034482758616,22.06072988505744,0.15031034482758618,0.1329195402298851,0.5355919540229893,Urban major conurbation,2.123384942528734,Average,West Midlands
B375,1507.7599999999993,60.80143540669857,48.893349282296704,0.31413875598086166,0.2626985645933011,1.356440191387563,Urban major conurbation,1.3565235263157898,High,West Midlands
B376,1489.7600000000004,63.68967136150239,40.783215962441304,0.2809342723004697,0.21775586854460047,1.0292253521126733,Urban major conurbation,2.517004225352114,High,West Midlands
B377,27901.449999999906,45.387707641195995,35.54750166112957,0.2223056478405317,0.19795016611295632,0.6760664451827239,Urban major conurbation,1.4606207013289036,Average,West Midlands
B379,92.2,10.0,61.985,0.389,0.315,1.374,Urban major conurbation,1.76603,High,West Midlands
B380,10731.840000000002,27.205357142857114,23.182553571428596,0.1365714285714287,0.11235714285714281,0.7613571428571426,Urban major conurbation,2.2042530357142853,Average,West Midlands
B388,2746.640000000001,44.66572769953053,27.80734741784047,0.17798591549295725,0.14872769953051637,0.45673708920187867,Urban major conurbation,1.2787546652582165,Average,West Midlands
B389,7413.930000000015,52.560621761658034,51.669005181347124,0.3469274611398964,0.24863212435233192,0.9861347150259094,Urban major conurbation,1.8870017979274618,High,West Midlands
B401,8531.94,1.3454545454545457,21.660454545454538,0.1262727272727273,0.11136363636363635,0.16581818181818175,Rural hamlet and isolated dwellings,0.8263178181818183,Average,West Midlands
B421,1838.14,50.278735632183896,24.55810344827585,0.16008045977011473,0.12137931034482774,0.14779885057471268,Urban major conurbation,0.718306054425287,Average,West Midlands
B422,3565.38,48.854368932038874,23.084558252427215,0.1374271844660196,0.1068883495145631,-0.19848058252427192,Urban major conurbation,1.4980293203883492,Average,West Midlands
