postcode_sector,road_usage,total_offences,vehicle_offences
DY29,1180.0,23440.0,3022.0
DY31,1180.0,23440.0,3022.0
DY32,1180.0,23440.0,3022.0
DY33,1180.0,23440.0,3022.0
DY51,1180.0,23440.0,3022.0
DY52,1180.0,23440.0,3022.0
DY53,1180.0,23440.0,3022.0
DY54,1180.0,23440.0,3022.0
DY60,1180.0,23440.0,3022.0
DY67,1180.0,23440.0,3022.0
DY68,1180.0,23440.0,3022.0
DY69,1180.0,23440.0,3022.0
DY81,1180.0,23440.0,3022.0
DY82,1180.0,23440.0,3022.0
DY83,1180.0,23440.0,3022.0
DY84,1180.0,23440.0,3022.0
DY85,1180.0,23440.0,3022.0
DY97,1180.0,23440.0,3022.0
DY98,1180.0,23440.0,3022.0
WV148,1180.0,23440.0,3022.0
WV149,1180.0,23440.0,3022.0
B435,1474.0,28672.0,3254.0
B436,1474.0,28672.0,3254.0
B645,1474.0,28672.0,3254.0
B646,1474.0,28672.0,3254.0
B647,1474.0,28672.0,3254.0
B650,1474.0,28672.0,3254.0
B658,1474.0,28672.0,3254.0
B659,1474.0,28672.0,3254.0
B661,1474.0,28672.0,3254.0
B662,1474.0,28672.0,3254.0
B663,1474.0,28672.0,3254.0
B664,1474.0,28672.0,3254.0
B675,1474.0,28672.0,3254.0
B676,1474.0,28672.0,3254.0
B677,1474.0,28672.0,3254.0
B680,1474.0,28672.0,3254.0
B688,1474.0,28672.0,3254.0
B689,1474.0,28672.0,3254.0
B691,1474.0,28672.0,3254.0
B692,1474.0,28672.0,3254.0
B693,1474.0,28672.0,3254.0
B694,1474.0,28672.0,3254.0
B700,1474.0,28672.0,3254.0
B706,1474.0,28672.0,3254.0
B707,1474.0,28672.0,3254.0
B708,1474.0,28672.0,3254.0
B709,1474.0,28672.0,3254.0
B711,1474.0,28672.0,3254.0
B712,1474.0,28672.0,3254.0
B713,1474.0,28672.0,3254.0
B714,1474.0,28672.0,3254.0
DY40,1474.0,28672.0,3254.0
DY47,1474.0,28672.0,3254.0
DY48,1474.0,28672.0,3254.0
DY49,1474.0,28672.0,3254.0
WS100,1474.0,28672.0,3254.0
WS107,1474.0,28672.0,3254.0
WS109,1474.0,28672.0,3254.0
WS54,1474.0,28672.0,3254.0
B360,1634.0,16028.0,2623.0
B369,1634.0,16028.0,2623.0
B375,1634.0,16028.0,2623.0
B376,1634.0,16028.0,2623.0
B377,1634.0,16028.0,2623.0
B401,1634.0,16028.0,2623.0
B901,1634.0,16028.0,2623.0
B902,1634.0,16028.0,2623.0
B903,1634.0,16028.0,2623.0
B904,1634.0,16028.0,2623.0
B908,1634.0,16028.0,2623.0
B911,1634.0,16028.0,2623.0
B912,1634.0,16028.0,2623.0
B913,1634.0,16028.0,2623.0
B920,1634.0,16028.0,2623.0
B927,1634.0,16028.0,2623.0
B928,1634.0,16028.0,2623.0
B929,1634.0,16028.0,2623.0
B930,1634.0,16028.0,2623.0
B938,1634.0,16028.0,2623.0
B939,1634.0,16028.0,2623.0
B946,1634.0,16028.0,2623.0
CV77,1634.0,16028.0,2623.0
B437,1066.0,24442.0,3365.0
B743,1066.0,24442.0,3365.0
WS108,1066.0,24442.0,3365.0
WS11,1066.0,24442.0,3365.0
WS12,1066.0,24442.0,3365.0
WS13,1066.0,24442.0,3365.0
WS14,1066.0,24442.0,3365.0
WS20,1066.0,24442.0,3365.0
WS27,1066.0,24442.0,3365.0
WS28,1066.0,24442.0,3365.0
WS29,1066.0,24442.0,3365.0
WS31,1066.0,24442.0,3365.0
WS32,1066.0,24442.0,3365.0
WS33,1066.0,24442.0,3365.0
WS34,1066.0,24442.0,3365.0
WS35,1066.0,24442.0,3365.0
WS41,1066.0,24442.0,3365.0
WS42,1066.0,24442.0,3365.0
WS53,1066.0,24442.0,3365.0
WS86,1066.0,24442.0,3365.0
WS87,1066.0,24442.0,3365.0
WS90,1066.0,24442.0,3365.0
WS98,1066.0,24442.0,3365.0
WS99,1066.0,24442.0,3365.0
WV124,1066.0,24442.0,3365.0
WV125,1066.0,24442.0,3365.0
WV131,1066.0,24442.0,3365.0
WV132,1066.0,24442.0,3365.0
WV100,851.0,24865.0,2996.0
WV106,851.0,24865.0,2996.0
WV108,851.0,24865.0,2996.0
WV109,851.0,24865.0,2996.0
WV11,851.0,24865.0,2996.0
WV111,851.0,24865.0,2996.0
WV112,851.0,24865.0,2996.0
WV113,851.0,24865.0,2996.0
WV12,851.0,24865.0,2996.0
WV13,851.0,24865.0,2996.0
WV133,851.0,24865.0,2996.0
WV14,851.0,24865.0,2996.0
WV140,851.0,24865.0,2996.0
WV146,851.0,24865.0,2996.0
WV147,851.0,24865.0,2996.0
WV21,851.0,24865.0,2996.0
WV22,851.0,24865.0,2996.0
WV23,851.0,24865.0,2996.0
WV24,851.0,24865.0,2996.0
WV30,851.0,24865.0,2996.0
WV37,851.0,24865.0,2996.0
WV38,851.0,24865.0,2996.0
WV39,851.0,24865.0,2996.0
WV44,851.0,24865.0,2996.0
WV45,851.0,24865.0,2996.0
WV46,851.0,24865.0,2996.0
WV60,851.0,24865.0,2996.0
WV68,851.0,24865.0,2996.0
WV69,851.0,24865.0,2996.0
WV95,851.0,24865.0,2996.0
MK401,917.0,15039.0,1586.0
MK402,917.0,15039.0,1586.0
MK403,917.0,15039.0,1586.0
MK404,917.0,15039.0,1586.0
MK410,917.0,15039.0,1586.0
MK416,917.0,15039.0,1586.0
MK417,917.0,15039.0,1586.0
MK418,917.0,15039.0,1586.0
MK419,917.0,15039.0,1586.0
MK420,917.0,15039.0,1586.0
MK426,917.0,15039.0,1586.0
MK427,917.0,15039.0,1586.0
MK428,917.0,15039.0,1586.0
MK429,917.0,15039.0,1586.0
MK437,917.0,15039.0,1586.0
MK438,917.0,15039.0,1586.0
MK439,917.0,15039.0,1586.0
MK441,917.0,15039.0,1586.0
MK442,917.0,15039.0,1586.0
MK443,917.0,15039.0,1586.0
MK453,917.0,15039.0,1586.0
LU14,2271.0,18130.0,2430.0
LU54,2271.0,18130.0,2430.0
LU55,2271.0,18130.0,2430.0
LU56,2271.0,18130.0,2430.0
LU61,2271.0,18130.0,2430.0
LU62,2271.0,18130.0,2430.0
LU63,2271.0,18130.0,2430.0
LU71,2271.0,18130.0,2430.0
LU72,2271.0,18130.0,2430.0
LU73,2271.0,18130.0,2430.0
LU74,2271.0,18130.0,2430.0
LU79,2271.0,18130.0,2430.0
MK178,2271.0,18130.0,2430.0
MK179,2271.0,18130.0,2430.0
MK430,2271.0,18130.0,2430.0
MK451,2271.0,18130.0,2430.0
MK452,2271.0,18130.0,2430.0
MK454,2271.0,18130.0,2430.0
MK455,2271.0,18130.0,2430.0
SG156,2271.0,18130.0,2430.0
SG166,2271.0,18130.0,2430.0
SG175,2271.0,18130.0,2430.0
SG180,2271.0,18130.0,2430.0
SG188,2271.0,18130.0,2430.0
SG189,2271.0,18130.0,2430.0
SG191,2271.0,18130.0,2430.0
SG192,2271.0,18130.0,2430.0
SG54,2271.0,18130.0,2430.0
LU11,586.0,21329.0,2611.0
LU12,586.0,21329.0,2611.0
LU13,586.0,21329.0,2611.0
LU15,586.0,21329.0,2611.0
LU20,586.0,21329.0,2611.0
LU27,586.0,21329.0,2611.0
LU28,586.0,21329.0,2611.0
LU29,586.0,21329.0,2611.0
LU31,586.0,21329.0,2611.0
LU32,586.0,21329.0,2611.0
LU33,586.0,21329.0,2611.0
LU34,586.0,21329.0,2611.0
LU40,586.0,21329.0,2611.0
LU48,586.0,21329.0,2611.0
LU49,586.0,21329.0,2611.0
PE11,1321.0,22065.0,1985.0
PE12,1321.0,22065.0,1985.0
PE13,1321.0,22065.0,1985.0
PE14,1321.0,22065.0,1985.0
PE15,1321.0,22065.0,1985.0
PE25,1321.0,22065.0,1985.0
PE26,1321.0,22065.0,1985.0
PE27,1321.0,22065.0,1985.0
PE28,1321.0,22065.0,1985.0
PE29,1321.0,22065.0,1985.0
PE36,1321.0,22065.0,1985.0
PE37,1321.0,22065.0,1985.0
PE38,1321.0,22065.0,1985.0
PE39,1321.0,22065.0,1985.0
PE45,1321.0,22065.0,1985.0
PE46,1321.0,22065.0,1985.0
PE47,1321.0,22065.0,1985.0
PE57,1321.0,22065.0,1985.0
PE67,1321.0,22065.0,1985.0
PE70,1321.0,22065.0,1985.0
PE78,1321.0,22065.0,1985.0
PE93,1321.0,22065.0,1985.0
SS00,447.0,20470.0,1455.0
SS07,447.0,20470.0,1455.0
SS08,447.0,20470.0,1455.0
SS09,447.0,20470.0,1455.0
SS11,447.0,20470.0,1455.0
SS12,447.0,20470.0,1455.0
SS13,447.0,20470.0,1455.0
SS24,447.0,20470.0,1455.0
SS25,447.0,20470.0,1455.0
SS26,447.0,20470.0,1455.0
SS38,447.0,20470.0,1455.0
SS39,447.0,20470.0,1455.0
SS91,447.0,20470.0,1455.0
SS92,447.0,20470.0,1455.0
SS93,447.0,20470.0,1455.0
SS94,447.0,20470.0,1455.0
SS95,447.0,20470.0,1455.0
RM154,1168.0,18006.0,2152.0
RM155,1168.0,18006.0,2152.0
RM156,1168.0,18006.0,2152.0
RM162,1168.0,18006.0,2152.0
RM163,1168.0,18006.0,2152.0
RM164,1168.0,18006.0,2152.0
RM165,1168.0,18006.0,2152.0
RM166,1168.0,18006.0,2152.0
RM175,1168.0,18006.0,2152.0
RM176,1168.0,18006.0,2152.0
RM187,1168.0,18006.0,2152.0
RM188,1168.0,18006.0,2152.0
RM191,1168.0,18006.0,2152.0
RM203,1168.0,18006.0,2152.0
RM204,1168.0,18006.0,2152.0
SS170,1168.0,18006.0,2152.0
SS177,1168.0,18006.0,2152.0
SS178,1168.0,18006.0,2152.0
SS179,1168.0,18006.0,2152.0
IG110,503.0,20148.0,2723.0
IG117,503.0,20148.0,2723.0
IG118,503.0,20148.0,2723.0
IG119,503.0,20148.0,2723.0
RM107,503.0,20148.0,2723.0
RM108,503.0,20148.0,2723.0
RM109,503.0,20148.0,2723.0
RM65,503.0,20148.0,2723.0
RM66,503.0,20148.0,2723.0
RM81,503.0,20148.0,2723.0
RM82,503.0,20148.0,2723.0
RM83,503.0,20148.0,2723.0
RM94,503.0,20148.0,2723.0
RM95,503.0,20148.0,2723.0
RM96,503.0,20148.0,2723.0
EN48,1298.0,31001.0,6602.0
EN49,1298.0,31001.0,6602.0
EN51,1298.0,31001.0,6602.0
EN52,1298.0,31001.0,6602.0
EN53,1298.0,31001.0,6602.0
EN54,1298.0,31001.0,6602.0
EN55,1298.0,31001.0,6602.0
HA80,1298.0,31001.0,6602.0
HA87,1298.0,31001.0,6602.0
HA88,1298.0,31001.0,6602.0
HA89,1298.0,31001.0,6602.0
N111,1298.0,31001.0,6602.0
N113,1298.0,31001.0,6602.0
N120,1298.0,31001.0,6602.0
N127,1298.0,31001.0,6602.0
N128,1298.0,31001.0,6602.0
N129,1298.0,31001.0,6602.0
N145,1298.0,31001.0,6602.0
N20,1298.0,31001.0,6602.0
N200,1298.0,31001.0,6602.0
N208,1298.0,31001.0,6602.0
N209,1298.0,31001.0,6602.0
N28,1298.0,31001.0,6602.0
N29,1298.0,31001.0,6602.0
N31,1298.0,31001.0,6602.0
N32,1298.0,31001.0,6602.0
N33,1298.0,31001.0,6602.0
NW110,1298.0,31001.0,6602.0
NW116,1298.0,31001.0,6602.0
NW117,1298.0,31001.0,6602.0
NW118,1298.0,31001.0,6602.0
NW119,1298.0,31001.0,6602.0
NW21,1298.0,31001.0,6602.0
NW22,1298.0,31001.0,6602.0
NW41,1298.0,31001.0,6602.0
NW42,1298.0,31001.0,6602.0
NW43,1298.0,31001.0,6602.0
NW44,1298.0,31001.0,6602.0
NW71,1298.0,31001.0,6602.0
NW72,1298.0,31001.0,6602.0
NW73,1298.0,31001.0,6602.0
NW74,1298.0,31001.0,6602.0
NW95,1298.0,31001.0,6602.0
NW96,1298.0,31001.0,6602.0
NW97,1298.0,31001.0,6602.0
DA14,792.0,17942.0,3439.0
DA144,792.0,17942.0,3439.0
DA145,792.0,17942.0,3439.0
DA146,792.0,17942.0,3439.0
DA157,792.0,17942.0,3439.0
DA158,792.0,17942.0,3439.0
DA159,792.0,17942.0,3439.0
DA161,792.0,17942.0,3439.0
DA162,792.0,17942.0,3439.0
DA163,792.0,17942.0,3439.0
DA175,792.0,17942.0,3439.0
DA176,792.0,17942.0,3439.0
DA184,792.0,17942.0,3439.0
DA51,792.0,17942.0,3439.0
DA53,792.0,17942.0,3439.0
DA67,792.0,17942.0,3439.0
DA68,792.0,17942.0,3439.0
DA74,792.0,17942.0,3439.0
DA75,792.0,17942.0,3439.0
DA76,792.0,17942.0,3439.0
DA81,792.0,17942.0,3439.0
DA82,792.0,17942.0,3439.0
DA83,792.0,17942.0,3439.0
HA01,682.0,29761.0,4680.0
HA02,682.0,29761.0,4680.0
HA03,682.0,29761.0,4680.0
HA04,682.0,29761.0,4680.0
HA30,682.0,29761.0,4680.0
HA90,682.0,29761.0,4680.0
HA96,682.0,29761.0,4680.0
HA97,682.0,29761.0,4680.0
HA98,682.0,29761.0,4680.0
HA99,682.0,29761.0,4680.0
NW100,682.0,29761.0,4680.0
NW101,682.0,29761.0,4680.0
NW102,682.0,29761.0,4680.0
NW103,682.0,29761.0,4680.0
NW104,682.0,29761.0,4680.0
NW105,682.0,29761.0,4680.0
NW108,682.0,29761.0,4680.0
NW109,682.0,29761.0,4680.0
NW24,682.0,29761.0,4680.0
NW25,682.0,29761.0,4680.0
NW26,682.0,29761.0,4680.0
NW27,682.0,29761.0,4680.0
NW65,682.0,29761.0,4680.0
NW66,682.0,29761.0,4680.0
NW67,682.0,29761.0,4680.0
NW90,682.0,29761.0,4680.0
NW98,682.0,29761.0,4680.0
NW99,682.0,29761.0,4680.0
BR11,966.0,24780.0,4308.0
BR12,966.0,24780.0,4308.0
BR13,966.0,24780.0,4308.0
BR14,966.0,24780.0,4308.0
BR20,966.0,24780.0,4308.0
BR26,966.0,24780.0,4308.0
BR27,966.0,24780.0,4308.0
BR28,966.0,24780.0,4308.0
BR29,966.0,24780.0,4308.0
BR31,966.0,24780.0,4308.0
BR33,966.0,24780.0,4308.0
BR34,966.0,24780.0,4308.0
BR35,966.0,24780.0,4308.0
BR36,966.0,24780.0,4308.0
BR40,966.0,24780.0,4308.0
BR49,966.0,24780.0,4308.0
BR51,966.0,24780.0,4308.0
BR52,966.0,24780.0,4308.0
BR53,966.0,24780.0,4308.0
BR54,966.0,24780.0,4308.0
BR60,966.0,24780.0,4308.0
BR66,966.0,24780.0,4308.0
BR67,966.0,24780.0,4308.0
BR68,966.0,24780.0,4308.0
BR69,966.0,24780.0,4308.0
BR75,966.0,24780.0,4308.0
BR76,966.0,24780.0,4308.0
SE207,966.0,24780.0,4308.0
SE208,966.0,24780.0,4308.0
SE94,966.0,24780.0,4308.0
TN163,966.0,24780.0,4308.0
EC1M3,297.0,39067.0,3598.0
EC1N6,297.0,39067.0,3598.0
EC1N7,297.0,39067.0,3598.0
EC1N8,297.0,39067.0,3598.0
EC1R5,297.0,39067.0,3598.0
N1C4,297.0,39067.0,3598.0
N66,297.0,39067.0,3598.0
NW10,297.0,39067.0,3598.0
NW11,297.0,39067.0,3598.0
NW12,297.0,39067.0,3598.0
NW13,297.0,39067.0,3598.0
NW14,297.0,39067.0,3598.0
NW17,297.0,39067.0,3598.0
NW18,297.0,39067.0,3598.0
NW19,297.0,39067.0,3598.0
NW23,297.0,39067.0,3598.0
NW31,297.0,39067.0,3598.0
NW32,297.0,39067.0,3598.0
NW33,297.0,39067.0,3598.0
NW34,297.0,39067.0,3598.0
NW35,297.0,39067.0,3598.0
NW36,297.0,39067.0,3598.0
NW37,297.0,39067.0,3598.0
NW51,297.0,39067.0,3598.0
NW52,297.0,39067.0,3598.0
NW53,297.0,39067.0,3598.0
NW54,297.0,39067.0,3598.0
NW61,297.0,39067.0,3598.0
NW62,297.0,39067.0,3598.0
NW63,297.0,39067.0,3598.0
NW64,297.0,39067.0,3598.0
W1T2,297.0,39067.0,3598.0
W1T4,297.0,39067.0,3598.0
W1T5,297.0,39067.0,3598.0
W1T6,297.0,39067.0,3598.0
W1T7,297.0,39067.0,3598.0
WC1A1,297.0,39067.0,3598.0
WC1A2,297.0,39067.0,3598.0
WC1B3,297.0,39067.0,3598.0
WC1B4,297.0,39067.0,3598.0
WC1B5,297.0,39067.0,3598.0
WC1E6,297.0,39067.0,3598.0
WC1E7,297.0,39067.0,3598.0
WC1H0,297.0,39067.0,3598.0
WC1H8,297.0,39067.0,3598.0
WC1H9,297.0,39067.0,3598.0
WC1N1,297.0,39067.0,3598.0
WC1N2,297.0,39067.0,3598.0
WC1N3,297.0,39067.0,3598.0
WC1R4,297.0,39067.0,3598.0
WC1R5,297.0,39067.0,3598.0
WC1V6,297.0,39067.0,3598.0
WC1V7,297.0,39067.0,3598.0
WC1X0,297.0,39067.0,3598.0
WC1X8,297.0,39067.0,3598.0
WC2A3,297.0,39067.0,3598.0
WC2B5,297.0,39067.0,3598.0
WC2B6,297.0,39067.0,3598.0
WC2H8,297.0,39067.0,3598.0
WC2H9,297.0,39067.0,3598.0
EC1A2,105.0,8621.0,218.0
EC1A7,105.0,8621.0,218.0
EC1A9,105.0,8621.0,218.0
EC1Y0,105.0,8621.0,218.0
EC2M1,105.0,8621.0,218.0
EC2M2,105.0,8621.0,218.0
EC2M3,105.0,8621.0,218.0
EC2M4,105.0,8621.0,218.0
EC2M5,105.0,8621.0,218.0
EC2M6,105.0,8621.0,218.0
EC2M7,105.0,8621.0,218.0
EC2N2,105.0,8621.0,218.0
EC2N4,105.0,8621.0,218.0
EC2R6,105.0,8621.0,218.0
EC2R7,105.0,8621.0,218.0
EC2V5,105.0,8621.0,218.0
EC2V6,105.0,8621.0,218.0
EC2V7,105.0,8621.0,218.0
EC2V8,105.0,8621.0,218.0
EC2Y5,105.0,8621.0,218.0
EC2Y8,105.0,8621.0,218.0
EC3A3,105.0,8621.0,218.0
EC3A5,105.0,8621.0,218.0
EC3A7,105.0,8621.0,218.0
EC3M2,105.0,8621.0,218.0
EC3M4,105.0,8621.0,218.0
EC3M7,105.0,8621.0,218.0
EC3N1,105.0,8621.0,218.0
EC3N2,105.0,8621.0,218.0
EC3R5,105.0,8621.0,218.0
EC3R7,105.0,8621.0,218.0
EC3R8,105.0,8621.0,218.0
EC3V0,105.0,8621.0,218.0
EC3V1,105.0,8621.0,218.0
EC3V3,105.0,8621.0,218.0
EC3V9,105.0,8621.0,218.0
EC4A1,105.0,8621.0,218.0
EC4A2,105.0,8621.0,218.0
EC4A3,105.0,8621.0,218.0
EC4A4,105.0,8621.0,218.0
EC4M7,105.0,8621.0,218.0
EC4M9,105.0,8621.0,218.0
EC4N1,105.0,8621.0,218.0
EC4N5,105.0,8621.0,218.0
EC4N7,105.0,8621.0,218.0
EC4N8,105.0,8621.0,218.0
EC4R0,105.0,8621.0,218.0
EC4R1,105.0,8621.0,218.0
EC4R2,105.0,8621.0,218.0
EC4R9,105.0,8621.0,218.0
EC4V2,105.0,8621.0,218.0
EC4V3,105.0,8621.0,218.0
EC4V4,105.0,8621.0,218.0
EC4V5,105.0,8621.0,218.0
EC4V6,105.0,8621.0,218.0
EC4Y0,105.0,8621.0,218.0
EC4Y1,105.0,8621.0,218.0
EC4Y7,105.0,8621.0,218.0
EC4Y8,105.0,8621.0,218.0
EC4Y9,105.0,8621.0,218.0
WC2A1,105.0,8621.0,218.0
CR00,936.0,34414.0,5465.0
CR01,936.0,34414.0,5465.0
CR02,936.0,34414.0,5465.0
CR03,936.0,34414.0,5465.0
CR04,936.0,34414.0,5465.0
CR05,936.0,34414.0,5465.0
CR06,936.0,34414.0,5465.0
CR07,936.0,34414.0,5465.0
CR08,936.0,34414.0,5465.0
CR09,936.0,34414.0,5465.0
CR20,936.0,34414.0,5465.0
CR26,936.0,34414.0,5465.0
CR27,936.0,34414.0,5465.0
CR28,936.0,34414.0,5465.0
CR29,936.0,34414.0,5465.0
CR51,936.0,34414.0,5465.0
CR52,936.0,34414.0,5465.0
CR76,936.0,34414.0,5465.0
CR77,936.0,34414.0,5465.0
CR78,936.0,34414.0,5465.0
CR81,936.0,34414.0,5465.0
CR82,936.0,34414.0,5465.0
CR83,936.0,34414.0,5465.0
CR84,936.0,34414.0,5465.0
CR85,936.0,34414.0,5465.0
CR91,936.0,34414.0,5465.0
CR92,936.0,34414.0,5465.0
CR94,936.0,34414.0,5465.0
CR95,936.0,34414.0,5465.0
CR96,936.0,34414.0,5465.0
CR98,936.0,34414.0,5465.0
SE192,936.0,34414.0,5465.0
SE193,936.0,34414.0,5465.0
SE254,936.0,34414.0,5465.0
SE255,936.0,34414.0,5465.0
SE256,936.0,34414.0,5465.0
SW163,936.0,34414.0,5465.0
SW164,936.0,34414.0,5465.0
NW107,885.0,31040.0,5420.0
UB11,885.0,31040.0,5420.0
UB12,885.0,31040.0,5420.0
UB13,885.0,31040.0,5420.0
UB24,885.0,31040.0,5420.0
UB25,885.0,31040.0,5420.0
UB54,885.0,31040.0,5420.0
UB55,885.0,31040.0,5420.0
UB56,885.0,31040.0,5420.0
UB60,885.0,31040.0,5420.0
UB67,885.0,31040.0,5420.0
UB68,885.0,31040.0,5420.0
UB69,885.0,31040.0,5420.0
W130,885.0,31040.0,5420.0
W138,885.0,31040.0,5420.0
W139,885.0,31040.0,5420.0
W30,885.0,31040.0,5420.0
W36,885.0,31040.0,5420.0
W37,885.0,31040.0,5420.0
W38,885.0,31040.0,5420.0
W39,885.0,31040.0,5420.0
W41,885.0,31040.0,5420.0
W45,885.0,31040.0,5420.0
W51,885.0,31040.0,5420.0
W52,885.0,31040.0,5420.0
W53,885.0,31040.0,5420.0
W54,885.0,31040.0,5420.0
W55,885.0,31040.0,5420.0
W71,885.0,31040.0,5420.0
W72,885.0,31040.0,5420.0
W73,885.0,31040.0,5420.0
EN11,1271.0,30246.0,6164.0
EN12,1271.0,30246.0,6164.0
EN13,1271.0,30246.0,6164.0
EN14,1271.0,30246.0,6164.0
EN20,1271.0,30246.0,6164.0
EN26,1271.0,30246.0,6164.0
EN27,1271.0,30246.0,6164.0
EN28,1271.0,30246.0,6164.0
EN29,1271.0,30246.0,6164.0
EN34,1271.0,30246.0,6164.0
EN35,1271.0,30246.0,6164.0
EN36,1271.0,30246.0,6164.0
EN37,1271.0,30246.0,6164.0
EN40,1271.0,30246.0,6164.0
N134,1271.0,30246.0,6164.0
N135,1271.0,30246.0,6164.0
N136,1271.0,30246.0,6164.0
N144,1271.0,30246.0,6164.0
N146,1271.0,30246.0,6164.0
N147,1271.0,30246.0,6164.0
N181,1271.0,30246.0,6164.0
N182,1271.0,30246.0,6164.0
N183,1271.0,30246.0,6164.0
N211,1271.0,30246.0,6164.0
N212,1271.0,30246.0,6164.0
N213,1271.0,30246.0,6164.0
N90,1271.0,30246.0,6164.0
N97,1271.0,30246.0,6164.0
N98,1271.0,30246.0,6164.0
N99,1271.0,30246.0,6164.0
SE100,801.0,28635.0,4489.0
SE108,801.0,28635.0,4489.0
SE109,801.0,28635.0,4489.0
SE181,801.0,28635.0,4489.0
SE182,801.0,28635.0,4489.0
SE183,801.0,28635.0,4489.0
SE184,801.0,28635.0,4489.0
SE185,801.0,28635.0,4489.0
SE186,801.0,28635.0,4489.0
SE187,801.0,28635.0,4489.0
SE20,801.0,28635.0,4489.0
SE280,801.0,28635.0,4489.0
SE288,801.0,28635.0,4489.0
SE29,801.0,28635.0,4489.0
SE37,801.0,28635.0,4489.0
SE38,801.0,28635.0,4489.0
SE39,801.0,28635.0,4489.0
SE77,801.0,28635.0,4489.0
SE78,801.0,28635.0,4489.0
SE91,801.0,28635.0,4489.0
SE92,801.0,28635.0,4489.0
SE93,801.0,28635.0,4489.0
SE95,801.0,28635.0,4489.0
SE96,801.0,28635.0,4489.0
E28,341.0,33729.0,3661.0
E50,341.0,33729.0,3661.0
E58,341.0,33729.0,3661.0
E59,341.0,33729.0,3661.0
E81,341.0,33729.0,3661.0
E82,341.0,33729.0,3661.0
E83,341.0,33729.0,3661.0
E84,341.0,33729.0,3661.0
E95,341.0,33729.0,3661.0
E96,341.0,33729.0,3661.0
E97,341.0,33729.0,3661.0
EC2A2,341.0,33729.0,3661.0
EC2A3,341.0,33729.0,3661.0
EC2A4,341.0,33729.0,3661.0
N14,341.0,33729.0,3661.0
N15,341.0,33729.0,3661.0
N16,341.0,33729.0,3661.0
N160,341.0,33729.0,3661.0
N165,341.0,33729.0,3661.0
N166,341.0,33729.0,3661.0
N167,341.0,33729.0,3661.0
N168,341.0,33729.0,3661.0
N169,341.0,33729.0,3661.0
N17,341.0,33729.0,3661.0
N42,341.0,33729.0,3661.0
NW106,367.0,23252.0,3500.0
SW61,367.0,23252.0,3500.0
SW62,367.0,23252.0,3500.0
SW63,367.0,23252.0,3500.0
SW64,367.0,23252.0,3500.0
SW65,367.0,23252.0,3500.0
SW66,367.0,23252.0,3500.0
SW67,367.0,23252.0,3500.0
W120,367.0,23252.0,3500.0
W127,367.0,23252.0,3500.0
W128,367.0,23252.0,3500.0
W129,367.0,23252.0,3500.0
W140,367.0,23252.0,3500.0
W149,367.0,23252.0,3500.0
W60,367.0,23252.0,3500.0
W67,367.0,23252.0,3500.0
W68,367.0,23252.0,3500.0
W69,367.0,23252.0,3500.0
N101,417.0,31544.0,5385.0
N102,417.0,31544.0,5385.0
N103,417.0,31544.0,5385.0
N112,417.0,31544.0,5385.0
N153,417.0,31544.0,5385.0
N154,417.0,31544.0,5385.0
N155,417.0,31544.0,5385.0
N156,417.0,31544.0,5385.0
N170,417.0,31544.0,5385.0
N176,417.0,31544.0,5385.0
N177,417.0,31544.0,5385.0
N178,417.0,31544.0,5385.0
N179,417.0,31544.0,5385.0
N225,417.0,31544.0,5385.0
N226,417.0,31544.0,5385.0
N227,417.0,31544.0,5385.0
N228,417.0,31544.0,5385.0
N41,417.0,31544.0,5385.0
N44,417.0,31544.0,5385.0
N64,417.0,31544.0,5385.0
N65,417.0,31544.0,5385.0
N80,417.0,31544.0,5385.0
N87,417.0,31544.0,5385.0
N88,417.0,31544.0,5385.0
N89,417.0,31544.0,5385.0
HA11,580.0,17292.0,3139.0
HA12,580.0,17292.0,3139.0
HA13,580.0,17292.0,3139.0
HA14,580.0,17292.0,3139.0
HA20,580.0,17292.0,3139.0
HA26,580.0,17292.0,3139.0
HA27,580.0,17292.0,3139.0
HA28,580.0,17292.0,3139.0
HA29,580.0,17292.0,3139.0
HA35,580.0,17292.0,3139.0
HA36,580.0,17292.0,3139.0
HA37,580.0,17292.0,3139.0
HA38,580.0,17292.0,3139.0
HA39,580.0,17292.0,3139.0
HA51,580.0,17292.0,3139.0
HA53,580.0,17292.0,3139.0
HA54,580.0,17292.0,3139.0
HA55,580.0,17292.0,3139.0
HA71,580.0,17292.0,3139.0
HA72,580.0,17292.0,3139.0
HA73,580.0,17292.0,3139.0
HA74,580.0,17292.0,3139.0
HA85,580.0,17292.0,3139.0
HA86,580.0,17292.0,3139.0
RM11,1169.0,19030.0,2994.0
RM111,1169.0,19030.0,2994.0
RM112,1169.0,19030.0,2994.0
RM113,1169.0,19030.0,2994.0
RM12,1169.0,19030.0,2994.0
RM124,1169.0,19030.0,2994.0
RM125,1169.0,19030.0,2994.0
RM126,1169.0,19030.0,2994.0
RM13,1169.0,19030.0,2994.0
RM137,1169.0,19030.0,2994.0
RM138,1169.0,19030.0,2994.0
RM139,1169.0,19030.0,2994.0
RM14,1169.0,19030.0,2994.0
RM141,1169.0,19030.0,2994.0
RM142,1169.0,19030.0,2994.0
RM143,1169.0,19030.0,2994.0
RM25,1169.0,19030.0,2994.0
RM26,1169.0,19030.0,2994.0
RM30,1169.0,19030.0,2994.0
RM37,1169.0,19030.0,2994.0
RM38,1169.0,19030.0,2994.0
